Specimen #	Depository	Coll Event #	Created	Sex	Stage	Last Name	Date	Family	Genus	Species	Host Taxon	Country	County	State	Latitude1	Longitude1	Verbatim Locality	Start Date	Verbatim Date	End Date	Order
UMSP000244484	UMSP		2021-11-09 15:39:43	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244485	UMSP		2021-11-09 15:39:43	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244486	UMSP		2021-11-09 15:39:43	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244487	UMSP		2021-11-09 15:39:44	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244488	UMSP		2021-11-09 15:39:44	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244489	UMSP		2021-11-09 15:39:44	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244490	UMSP		2021-11-09 15:39:45	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244491	UMSP		2021-11-09 15:39:45	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244492	UMSP		2021-11-09 15:39:46	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244493	UMSP		2021-11-09 15:39:46	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244494	UMSP		2021-11-09 15:39:46	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244495	UMSP		2021-11-09 15:39:47	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244496	UMSP		2021-11-09 15:39:47	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244497	UMSP		2021-11-09 15:39:47	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244498	UMSP		2021-11-09 15:39:48	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244499	UMSP		2021-11-09 15:39:48	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244500	UMSP		2021-11-09 15:39:48	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244501	UMSP		2021-11-09 15:39:49	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244502	UMSP		2021-11-09 15:39:49	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244503	UMSP		2021-11-09 15:39:49	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244504	UMSP		2021-11-09 15:39:50	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244505	UMSP		2021-11-09 15:39:50	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244506	UMSP		2021-11-09 15:39:50	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244507	UMSP		2021-11-09 15:39:50	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244508	UMSP		2021-11-09 15:39:51	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244509	UMSP		2021-11-09 15:39:51	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244510	UMSP		2021-11-09 15:39:51	F, 2 M				Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				05-08-1936			Siphonaptera
UMSP000244511	UMSP		2021-11-09 15:39:52	3F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244512	UMSP		2021-11-09 15:39:52	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244513	UMSP		2021-11-09 15:39:53	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244514	UMSP		2021-11-09 15:39:53	mixed		A.B. Erickson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				03-02-1941			Siphonaptera
UMSP000244515	UMSP		2021-11-09 15:39:54	2F, 2M				Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				05-08-1936			Siphonaptera
UMSP000244516	UMSP		2021-11-09 15:39:54	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244517	UMSP		2021-11-09 15:39:55	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244518	UMSP		2021-11-09 15:39:55	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244519	UMSP		2021-11-09 15:39:55	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244520	UMSP		2021-11-09 15:39:56	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244521	UMSP		2021-11-09 15:39:56	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244522	UMSP		2021-11-09 15:39:56	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244523	UMSP		2021-11-09 15:39:56	2F, 2M		Yen		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-07-1936			Siphonaptera
UMSP000244524	UMSP		2021-11-09 15:39:57	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244525	UMSP		2021-11-09 15:39:57	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244526	UMSP		2021-11-09 15:39:57	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244527	UMSP		2021-11-09 15:39:58	female				Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				05-08-1936			Siphonaptera
UMSP000244528	UMSP		2021-11-09 15:39:58	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244529	UMSP		2021-11-09 15:39:58	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244530	UMSP		2021-11-09 15:39:59	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244531	UMSP		2021-11-09 15:39:59	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244532	UMSP		2021-11-09 15:39:59	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244533	UMSP		2021-11-09 15:40:00	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244534	UMSP		2021-11-09 15:40:00	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244535	UMSP		2021-11-09 15:40:00	female				Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				05-08-1936			Siphonaptera
UMSP000244536	UMSP		2021-11-09 15:40:01	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244537	UMSP		2021-11-09 15:40:01	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244538	UMSP		2021-11-09 15:40:01	female		O.W. Olson		Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	USA	Ramsey	Minnesota				23-08-1936			Siphonaptera
UMSP000244541	UMSP		2021-11-09 15:40:03	male		R.M. Timm		Pulicidae	Xenopsylla	cheopis	Cat	USA	Ramsey	Minnesota				1921			Siphonaptera
UMSP000244542	UMSP		2021-11-09 15:40:03	male		Sahem		Pulicidae	Xenopsylla	cheopis	Rattus exulans	Thailand	Unspecified	Unspecified				21-03-1969			Siphonaptera
UMSP000244543	UMSP		2021-11-09 15:40:03	female		Sahem		Pulicidae	Xenopsylla	cheopis	Rattus rattus	Thailand	Unspecified	Unspecified				28-05-1969			Siphonaptera
UMSP000244544	UMSP		2021-11-09 15:40:04	female		Sahem		Pulicidae	Xenopsylla	cheopis	Rattus exulans	Thailand	Unspecified	Unspecified				21-03-1969			Siphonaptera
UMSP000244545	UMSP		2021-11-09 15:40:04	female		D.B. Palmer	05/1973	Pulicidae	Xenopsylla	cheopis	Rattus norvegicus	Vietnam	Unspecified	Unspecified				20-05-1972			Siphonaptera
UMSP000244546	UMSP		2021-11-09 15:40:04	mixed				Pulicidae	Xenopsylla	cheopis	Rattus rattus	USA	Multnomah	Oregon				10-09-1938			Siphonaptera
UMSP000244549	UMSP		2021-11-09 15:40:05	male				Pulicidae	Xenopsylla	cheopis	Rat	USA	Story	Iowa				10-07-1934			Siphonaptera
UMSP000244550	UMSP		2021-11-09 15:40:06	female				Pulicidae	Xenopsylla	cheopis	Rat	USA	Story	Iowa				10-07-1934			Siphonaptera
UMSP000244551	UMSP		2021-11-09 15:40:06	male				Pulicidae	Xenopsylla	cheopis	Rat	USA	Story	Iowa				10-07-1934			Siphonaptera
UMSP000244552	UMSP		2021-11-09 15:40:06	female				Pulicidae	Xenopsylla	cheopis	Rat	USA	Story	Iowa				10-07-1934			Siphonaptera
UMSP000244553	UMSP		2021-11-09 15:40:06	male				Pulicidae	Xenopsylla	cheopis	Rat	USA	Story	Iowa				10-07-1934			Siphonaptera
UMSP000244554	UMSP		2021-11-09 15:40:07	female				Pulicidae	Xenopsylla	cheopis	Rat	USA	Story	Iowa				10-07-1934			Siphonaptera
UMSP000244556	UMSP		2021-11-09 15:40:07	male		R.E. Lewis	13-05-1963	Pulicidae	Xenopsylla	conformis	Meriones libycus syrius	Saudi Arabia	Unspecified	Unspecified				20-12-1962			Siphonaptera
UMSP000244557	UMSP		2021-11-09 15:40:07	male		R.E. Lewis	08-05-1963	Pulicidae	Xenopsylla	conformis	Meriones crassus	Saudi Arabia	Unspecified	Unspecified				24-12-1962			Siphonaptera
UMSP000244558	UMSP		2021-11-09 15:40:08	male		R.E. Lewis	22-10-1962	Pulicidae	Xenopsylla	conformis	Meriones tristrami kariateni	Syria	Unspecified	Unspecified				13-01-1962			Siphonaptera
UMSP000244559	UMSP		2021-11-09 15:40:08	male		R.E. Lewis	03-03-1964	Pulicidae	Xenopsylla	conformis	Psammomys	Saudi Arabia	Unspecified	Unspecified				29-12-1963			Siphonaptera
UMSP000244560	UMSP		2021-11-09 15:40:08	female		R.E. Lewis	09-05-1963	Pulicidae	Xenopsylla	conformis	Meriones crassus	Saudi Arabia	Unspecified	Unspecified				24-12-1962			Siphonaptera
UMSP000244561	UMSP		2021-11-09 15:40:09	female		R.E. Lewis	08-05-1963	Pulicidae	Xenopsylla	conformis	Meriones crassus	Saudi Arabia	Unspecified	Unspecified				24-12-1962			Siphonaptera
UMSP000244563	UMSP		2021-11-09 15:40:09	female		R.E. Lewis	07-05-1963	Pulicidae	Xenopsylla	conformis	Meriones crassus	Saudi Arabia	Unspecified	Unspecified				25-12-1962			Siphonaptera
UMSP000244564	UMSP		2021-11-09 15:40:09	female		R.E. Lewis	29-04-1963	Pulicidae	Xenopsylla	conformis	Meriones crassus	Saudi Arabia	Unspecified	Unspecified				26-12-1962			Siphonaptera
UMSP000244565	UMSP		2021-11-09 15:40:10	male		R.E. Lewis	07-05-1963	Pulicidae	Xenopsylla	conformis	Meriones crassus	Saudi Arabia	Unspecified	Unspecified				25-12-1962			Siphonaptera
UMSP000244566	UMSP		2021-11-09 15:40:10	male		R.E. Lewis		Pulicidae	Xenopsylla	nubica	Jaculus jaculus	Iran	Unspecified	Unspecified				22-05-1969			Siphonaptera
UMSP000244567	UMSP		2021-11-09 15:40:10	mixed		R.E. Lewis		Pulicidae	Xenopsylla	nubica	Jaculus jaculus	Iran	Unspecified	Unspecified				11-05-1969			Siphonaptera
UMSP000244570	UMSP		2021-11-09 15:40:11	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244571	UMSP		2021-11-09 15:40:11	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii				09-10-1936			Siphonaptera
UMSP000244572	UMSP		2021-11-09 15:40:12	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii				08-10-1936			Siphonaptera
UMSP000244573	UMSP		2021-11-09 15:40:12	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244574	UMSP		2021-11-09 15:40:12	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244575	UMSP		2021-11-09 15:40:13	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244576	UMSP		2021-11-09 15:40:13	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244577	UMSP		2021-11-09 15:40:14	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244578	UMSP		2021-11-09 15:40:14	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244579	UMSP		2021-11-09 15:40:14	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244580	UMSP		2021-11-09 15:40:15	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244581	UMSP		2021-11-09 15:40:15	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244582	UMSP		2021-11-09 15:40:15	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244583	UMSP		2021-11-09 15:40:16	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244584	UMSP		2021-11-09 15:40:16	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244585	UMSP		2021-11-09 15:40:16	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244586	UMSP		2021-11-09 15:40:17	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244587	UMSP		2021-11-09 15:40:17	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244588	UMSP		2021-11-09 15:40:18	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244589	UMSP		2021-11-09 15:40:18	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244590	UMSP		2021-11-09 15:40:18	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244591	UMSP		2021-11-09 15:40:19	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii				08-10-1936			Siphonaptera
UMSP000244592	UMSP		2021-11-09 15:40:19	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244593	UMSP		2021-11-09 15:40:19	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii				08-10-1936			Siphonaptera
UMSP000244594	UMSP		2021-11-09 15:40:20	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244595	UMSP		2021-11-09 15:40:20	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii				08-10-1936			Siphonaptera
UMSP000244596	UMSP		2021-11-09 15:40:20	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244597	UMSP		2021-11-09 15:40:21	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244598	UMSP		2021-11-09 15:40:21	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244599	UMSP		2021-11-09 15:40:21	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244600	UMSP		2021-11-09 15:40:22	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244601	UMSP		2021-11-09 15:40:22	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii				08-10-1936			Siphonaptera
UMSP000244602	UMSP		2021-11-09 15:40:22	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244603	UMSP		2021-11-09 15:40:23	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244604	UMSP		2021-11-09 15:40:23	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244605	UMSP		2021-11-09 15:40:23	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244606	UMSP		2021-11-09 15:40:24	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244607	UMSP		2021-11-09 15:40:24	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244608	UMSP		2021-11-09 15:40:24	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244609	UMSP		2021-11-09 15:40:25	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244610	UMSP		2021-11-09 15:40:25	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244611	UMSP		2021-11-09 15:40:25	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244612	UMSP		2021-11-09 15:40:26	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244613	UMSP		2021-11-09 15:40:26	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244614	UMSP		2021-11-09 15:40:26	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244615	UMSP		2021-11-09 15:40:27	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244616	UMSP		2021-11-09 15:40:27	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244617	UMSP		2021-11-09 15:40:27	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244618	UMSP		2021-11-09 15:40:28	female				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000244619	UMSP		2021-11-09 15:40:28	male				Pulicidae	Xenopsylla	vexabilis	Honolulu Rats	USA	Honolulu	Hawaii					Date Unknown		Siphonaptera
UMSP000250612	UMSP		2021-11-09 15:49:21	mixed				Leptopsyllidae	Ctenophyllus	armatus	Ochotona princeps	USA	Wallowa	Oregon				08-08-1938			Siphonaptera
UMSP000250613	UMSP		2021-11-09 15:49:21	mixed				Leptopsyllidae	Dolichopsyllus	stylosus	Aplodontia rufa pacifica	USA	Tillamook	Oregon				22-04-1939			Siphonaptera
UMSP000250618	UMSP		2021-11-09 15:49:22	male		R.M. Timm		Leptopsyllidae	Odontopsyllus	dentatus	Sylvilagus spp.	USA	Unspecified	Montana				26-10-1963			Siphonaptera
UMSP000250619	UMSP		2021-11-09 15:49:23	mixed				Leptopsyllidae	Odontopsyllus	dentatus	Cottontail	USA	Washington	Oregon				04-03-1936			Siphonaptera
UMSP000250620	UMSP		2021-11-09 15:49:23	female		G.M. Kohls		Leptopsyllidae	Odontopsyllus	dentatus	Jackrabbit	USA	Unspecified	Oregon				09-05-1933			Siphonaptera
UMSP000250621	UMSP		2021-11-09 15:49:23	female		G.M. Kohls		Leptopsyllidae	Odontopsyllus	dentatus	Cottontail	USA	Unspecified	Oregon				06-05-1933			Siphonaptera
UMSP000250622	UMSP		2021-11-09 15:49:23	male		G.M. Kohls		Leptopsyllidae	Odontopsyllus	dentatus	Cottontail	USA	Unspecified	Idaho				21-04-1933			Siphonaptera
UMSP000250623	UMSP		2021-11-09 15:49:24	female		G.M. Kohls		Leptopsyllidae	Odontopsyllus	dentatus	Jackrabbit	USA	Unspecified	Idaho				26-06-1932			Siphonaptera
UMSP000250624	UMSP		2021-11-09 15:49:24	female		G.M. Kohls		Leptopsyllidae	Odontopsyllus	dentatus	Jackrabbit	USA	Unspecified	California				25-05-1933			Siphonaptera
UMSP000250626	UMSP		2021-11-09 15:49:24	female		H. Harlan	28-03-1973	Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Unspecified	North Carolina				19-02-1971			Siphonaptera
UMSP000250627	UMSP		2021-11-09 15:49:25	mixed		T. Clark	08-01-1954	Leptopsyllidae	Odontopsyllus	multispinosus	Cottontail	USA	Adams	Pennsylvania				25-04-1940			Siphonaptera
UMSP000250628	UMSP		2021-11-09 15:49:25	male		L. Tillman	04-03-1971	Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Unspecified	North Carolina				19-01-1971			Siphonaptera
UMSP000250629	UMSP		2021-11-09 15:49:25	female		L. Tillman	05-03-1971	Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Unspecified	North Carolina				19-01-1971			Siphonaptera
UMSP000250630	UMSP		2021-11-09 15:49:25	male		C.Y. Liu		Leptopsyllidae	Odontopsyllus	multispinosus	Cottontail	USA	Dakota	Minnesota					Date Unknown		Siphonaptera
UMSP000250631	UMSP		2021-11-09 15:49:26	female		H.J. Harlan		Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Unspecified	North Carolina				19-01-1971			Siphonaptera
UMSP000250632	UMSP		2021-11-09 15:49:26	female		C.Y. Liu		Leptopsyllidae	Odontopsyllus	multispinosus	Cottontail	USA	Dakota	Minnesota					Date Unknown		Siphonaptera
UMSP000250633	UMSP		2021-11-09 15:49:26	male		C.Y. Liu		Leptopsyllidae	Odontopsyllus	multispinosus	Cottontail	USA	Dakota	Minnesota					Date Unknown		Siphonaptera
UMSP000250634	UMSP		2021-11-09 15:49:27	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				15-04-1985			Siphonaptera
UMSP000250635	UMSP		2021-11-09 15:49:27	male				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
UMSP000250636	UMSP		2021-11-09 15:49:27	female				Leptopsyllidae	Odontopsyllus	multispinosus	Sylvilagus floridanus	USA	Grand Traverse	Michigan				16-04-1980			Siphonaptera
